type,category,subject,topic,input,output,difficulty,language,source,dataset_tag
qna,engineering,microelectronics,devices,Why are gallium nitride and silicon carbide used in power electronics?,"Gallium nitride and silicon carbide are wide-bandgap semiconductors that can withstand higher voltages, temperatures, and switching frequencies than silicon. They make power converters, chargers, and electric-vehicle inverters smaller and more efficient.",advanced,en,facts_yaml,facts
qna,engineering,microelectronics,reliability,Why do processors need heat sinks and cooling?,"Processors turn almost all the electrical power they use into heat. Without heat sinks, fans, or other cooling, the temperature would rise until performance had to be throttled or the chip was damaged.",intermediate,en,facts_yaml,facts
qna,engineering,microelectronics,vlsi,What are setup time and hold time in digital circuits?,"Setup time is the minimum time a data signal must be stable before the clock edge, and hold time is the minimum time it must remain stable after the edge. Violating them can make a flip-flop capture wrong or unstable values.",advanced,en,facts_yaml,facts
qna,engineering,microelectronics,devices,What are MEMS devices?,"MEMS (micro-electro-mechanical systems) are tiny devices combining mechanical parts and electronics, made with chip-manufacturing techniques. Accelerometers and gyroscopes in smartphones and inkjet printer nozzles are examples.",advanced,en,facts_yaml,facts
qna,engineering,microelectronics,devices,Why are LEDs made from compound semiconductors such as gallium arsenide rather than silicon?,"Silicon has an indirect band gap, so electrons and holes recombine mostly by producing heat rather than light. Compound semiconductors such as gallium arsenide and gallium nitride have direct band gaps, so recombination efficiently emits photons.",intermediate,en,facts_yaml,facts
qna,engineering,electrical_engineering,power_systems,Why is electricity transmitted over long distances at high voltage?,"For a given power, raising the voltage lowers the current. Since power lost as heat in the lines is proportional to the square of the current (I²R), high-voltage transmission greatly reduces energy losses.",intermediate,en,facts_yaml,facts
qna,engineering,electrical_engineering,power_systems,Why is three-phase power used for electricity distribution?,"Three-phase power delivers electricity using three alternating currents offset by one-third of a cycle. It transmits more power with less conductor material than single-phase power, provides a smoother supply, and allows simple, self-starting motors.",intermediate,en,facts_yaml,facts
qna,engineering,electrical_engineering,power_systems,What is power factor?,"Power factor is the ratio of real power, which does useful work, to apparent power, which is the product of voltage and current, in an AC circuit. A low power factor, often caused by inductive loads such as motors, means more current is needed for the same useful power.",advanced,en,facts_yaml,facts
qna,engineering,electrical_engineering,power_systems,"What is the difference between real, reactive, and apparent power?","Real power, in watts, is the power actually consumed and converted into useful work or heat. Reactive power, in volt-amperes reactive, flows back and forth in inductors and capacitors, and apparent power, in volt-amperes, combines the two.",advanced,en,facts_yaml,facts
qna,engineering,electrical_engineering,power_systems,What is a kilowatt-hour?,"A kilowatt-hour is a unit of energy equal to using 1,000 watts of power for one hour, or 3.6 million joules. Electricity bills charge for energy in kilowatt-hours.",beginner,en,facts_yaml,facts
qna,engineering,electrical_engineering,protection,What does a circuit breaker do?,"A circuit breaker is an automatic switch that interrupts the current when it detects an overload or short circuit. Unlike a fuse, it can be reset and used again.",beginner,en,facts_yaml,facts
qna,engineering,electrical_engineering,protection,How does a fuse protect a circuit?,"A fuse contains a thin wire that melts when the current exceeds a safe level, breaking the circuit. This prevents overheating and fire, and the fuse must then be replaced.",beginner,en,facts_yaml,facts
qna,engineering,electrical_engineering,protection,What does a residual-current device (RCD) protect against?,"A residual-current device, also called a GFCI, compares the current in the live and neutral wires. If they differ, meaning current is leaking to ground possibly through a person, it disconnects the power within milliseconds to prevent electric shock.",intermediate,en,facts_yaml,facts
qna,engineering,electrical_engineering,protection,Why are electrical appliances earthed?,"Earthing connects metal parts of an appliance to the ground. If a fault makes the casing live, current flows safely to ground and trips the fuse or breaker instead of passing through a person who touches it.",beginner,en,facts_yaml,facts
qna,engineering,electrical_engineering,machines,How does an induction motor work?,"In an induction motor, alternating current in the stator windings creates a rotating magnetic field. This field induces currents in the rotor, and the interaction between the field and the induced currents makes the rotor turn.",intermediate,en,facts_yaml,facts
qna,engineering,electrical_engineering,machines,What is the difference between brushed and brushless DC motors?,"A brushed DC motor uses carbon brushes and a commutator to switch current in the rotor windings mechanically. A brushless motor uses electronic switching instead, which makes it more efficient, quieter, and longer-lasting.",intermediate,en,facts_yaml,facts
qna,engineering,electrical_engineering,machines,What is a stepper motor?,"A stepper motor rotates in precise fixed increments, or steps, each time it receives an electrical pulse. It is used where accurate positioning is needed, as in 3D printers and CNC machines.",intermediate,en,facts_yaml,facts
